,age,fnlwgt,education-num,marital-status,relationship,race,sex,hours-per-week,income
15180,30,159303,13,2,16,8,1,4,0
15181,22,200109,9,2,16,8,1,40,0
15182,18,109445,9,1,2,8,2,25,0
15183,68,99491,10,64,1,8,1,20,0
15184,35,172571,11,4,1,8,2,50,0
15185,42,143582,4,2,32,2,1,48,0
15186,32,207113,6,4,4,8,2,40,0
15187,43,192712,10,2,16,8,1,40,1
15188,30,154297,6,1,4,4,1,40,0
15189,62,238913,10,2,8,8,2,24,0
15190,38,110402,11,2,8,8,2,40,0
15191,27,207213,9,1,2,8,2,40,0
15192,28,606111,16,1,1,8,1,60,1
15193,26,34112,11,1,1,8,2,40,0
15194,21,119156,10,1,2,8,2,20,0
15195,19,249787,9,1,32,4,2,40,0
15196,20,153516,10,1,2,8,2,30,0
15197,25,260754,13,1,1,4,2,40,0
15198,28,155621,10,1,2,8,2,50,0
15199,36,33983,11,1,1,8,2,42,1
15200,23,306601,13,1,1,1,2,40,0
15201,24,270075,13,2,16,8,1,50,0
15202,23,109430,9,1,1,8,1,40,0
15203,24,187115,13,1,2,8,1,20,0
15204,25,463667,9,1,1,8,2,8,0
15205,24,52262,9,1,1,8,2,40,0
15206,30,144064,9,2,8,8,2,62,0
15207,26,147821,13,1,2,8,1,45,0
15208,62,232719,14,2,8,8,2,50,0
15209,36,268620,10,2,16,8,1,33,0
15210,45,81132,9,2,8,2,2,40,0
15211,31,323069,12,4,4,8,1,45,0
15212,34,242984,9,1,1,8,2,48,0
15213,65,172684,13,2,8,8,2,44,1
15214,42,103932,11,4,4,8,1,40,0
15215,27,431637,15,1,1,8,2,70,0
15216,40,188942,10,2,16,4,1,40,0
15217,53,170354,10,2,8,8,2,40,1
15218,54,28518,9,2,8,8,2,50,1
15219,30,193380,13,1,32,8,2,35,0
15220,59,175942,9,2,8,8,2,45,1
15221,42,53956,9,4,4,8,2,55,0
15222,23,120773,9,1,1,8,1,40,0
15223,28,96219,13,2,16,8,1,15,0
15224,20,104164,9,1,2,8,2,40,0
15225,22,190429,10,1,1,8,1,20,0
15226,73,243030,13,2,8,8,2,30,0
15227,47,228660,10,2,8,8,2,40,1
15228,44,368757,10,2,8,8,2,40,0
15229,40,220563,8,4,1,8,2,40,0
15230,37,233571,11,2,16,8,1,37,1
15231,39,187847,9,4,2,8,2,50,0
15232,49,84298,10,2,8,8,2,40,1
15233,44,254303,10,4,1,8,2,45,0
15234,27,109611,5,2,16,8,1,37,0
15235,50,189183,9,2,8,8,2,40,0
15236,39,206951,13,2,8,8,2,40,1
15237,41,282882,9,1,4,4,1,40,0
15238,55,377061,13,2,8,8,2,40,1
15239,53,209906,2,2,8,4,2,35,0
15240,53,176059,14,4,4,8,1,50,0
15241,31,279015,14,2,8,8,2,70,1
15242,21,347292,9,1,1,8,2,40,0
15243,30,277314,9,32,1,4,2,40,0
15244,74,29887,9,64,1,8,1,10,0
15245,53,341439,14,1,1,8,1,60,1
15246,47,209460,10,2,8,8,2,47,0
15247,60,114263,13,4,1,8,1,40,1
15248,59,230899,5,32,4,8,1,40,0
15249,37,271767,13,1,1,8,2,48,1
15250,47,20956,13,2,8,8,2,40,0
15251,49,39986,5,2,8,8,2,40,0
15252,73,45784,10,1,32,8,1,11,0
15253,58,126991,9,4,4,4,1,20,0
15254,18,234648,7,1,2,4,2,15,0
15255,35,207676,10,1,2,4,2,40,0
15256,24,413345,10,2,16,8,1,50,0
15257,62,122033,9,64,1,8,1,38,0
15258,58,169611,9,2,16,8,1,40,0
15259,51,90363,10,2,8,8,2,40,1
15260,21,372636,9,1,2,4,2,40,0
15261,30,340917,13,2,8,8,2,40,0
15262,27,34273,11,1,1,8,1,36,0
15263,25,161027,13,2,8,8,2,40,1
15264,31,99844,9,1,1,1,2,45,0
15265,31,207685,9,1,4,4,1,34,0
15266,44,74680,10,2,8,8,2,50,1
15267,52,334273,16,2,8,8,2,65,1
15268,30,36069,12,2,8,8,2,40,0
15269,29,100563,9,1,2,4,2,40,0
15270,36,174308,7,4,1,8,2,40,0
15271,54,109413,13,2,8,8,2,50,0
15272,59,212600,10,32,1,8,2,40,1
15273,55,271710,10,1,1,8,2,45,0
15274,70,230816,11,1,1,8,2,30,0
15275,22,103277,12,1,2,8,1,20,0
15276,42,318947,9,4,1,8,1,40,0
15277,36,187167,12,2,16,8,1,40,0
15278,32,204742,13,2,8,8,2,40,1
15279,44,282062,4,2,8,8,2,40,0
15280,22,283510,9,1,4,4,2,45,0
15281,25,280093,7,16,1,8,2,40,0
15282,31,202729,9,2,8,8,2,50,0
15283,33,205950,9,1,2,8,2,40,0
15284,54,392286,12,2,8,8,2,50,1
15285,42,119207,9,1,1,8,2,48,0
15286,49,195554,9,2,8,8,2,44,0
15287,30,173005,9,2,8,8,2,44,0
15288,54,192862,9,4,4,8,1,45,0
15289,39,164712,10,1,4,8,2,40,0
15290,24,195808,10,1,2,8,2,40,0
15291,21,199444,9,1,2,8,1,44,0
15292,23,126346,5,1,4,4,1,30,0
15293,54,177675,9,4,4,8,1,42,0
15294,23,50341,14,1,1,8,1,20,0
15295,39,237943,9,4,4,8,2,40,0
15296,23,126945,10,1,1,8,2,25,0
15297,67,92061,9,64,32,8,1,8,0
15298,19,109938,7,2,16,2,1,40,0
15299,41,267252,10,2,8,4,2,40,1
15300,32,174704,7,1,1,4,2,40,0
15301,57,124771,9,2,8,8,2,40,0
15302,18,200603,9,1,32,8,1,30,0
15303,60,165827,16,2,8,8,2,60,1
15304,21,301199,10,1,2,8,1,40,0
15305,53,215790,10,64,32,8,1,22,0
15306,38,87556,13,2,8,8,2,55,1
15307,21,111467,10,1,1,8,2,40,0
15308,53,82646,16,4,1,8,1,55,1
15309,24,162282,9,1,1,8,2,40,0
15310,36,239074,12,2,8,8,2,40,0
15311,29,214925,14,1,1,4,2,60,0
15312,23,194247,10,1,1,8,2,40,0
15313,44,211531,10,2,8,8,2,50,0
15314,32,223267,14,2,8,8,2,48,0
15315,25,201635,13,1,1,8,1,50,0
15316,41,188738,9,4,4,8,2,27,0
15317,18,133055,9,1,2,8,1,30,0
15318,57,61761,10,2,8,8,2,45,0
15319,62,103344,13,64,1,8,2,50,1
15320,29,109814,13,1,2,8,2,40,0
15321,19,225294,9,1,2,4,1,40,0
15322,35,97277,15,2,8,8,2,65,1
15323,52,146711,13,2,8,8,2,50,1
15324,28,286452,6,1,4,8,1,40,0
15325,38,20308,9,1,2,8,2,40,0
15326,42,224203,10,64,4,4,1,40,0
15327,41,225978,13,1,1,4,2,40,0
15328,23,237720,13,1,1,8,2,38,0
15329,31,156743,14,2,8,8,2,76,1
15330,31,509364,3,1,1,8,2,45,0
15331,46,144351,14,2,8,8,2,40,1
15332,18,375515,7,1,2,8,1,20,0
15333,57,103529,14,2,8,8,2,38,1
15334,25,199472,11,1,1,8,1,38,0
15335,32,348152,14,2,8,8,2,40,1
15336,27,221166,5,1,2,8,2,40,0
15337,46,341762,13,2,8,8,2,45,1
15338,17,634226,6,1,2,8,1,17,0
15339,43,159449,9,1,4,8,2,40,0
15340,56,110238,13,16,1,8,1,40,1
15341,19,458558,9,2,16,8,1,40,0
15342,20,340217,9,1,2,8,1,40,0
15343,42,155106,10,1,1,8,2,45,0
15344,90,90523,9,64,4,8,2,99,0
15345,25,122756,7,32,1,4,2,35,0
15346,27,293828,9,1,1,4,1,40,0
15347,48,299291,9,2,8,8,2,44,0
15348,48,483261,10,1,1,4,2,40,0
15349,27,122038,9,2,8,8,2,48,0
15350,46,160647,13,64,4,8,1,38,0
15351,32,106541,3,2,32,8,2,40,0
15352,22,126945,11,2,8,8,2,40,0
15353,24,188505,13,8,16,8,1,40,1
15354,31,377850,9,2,8,8,2,65,0
15355,20,193586,10,1,1,8,1,18,0
15356,28,315417,15,1,1,8,2,40,0
15357,40,57233,9,2,8,8,2,60,1
15358,39,195253,9,2,8,8,2,40,1
15359,54,172991,9,2,8,8,2,40,0
15360,59,223215,10,2,8,8,2,42,0
15361,17,95799,7,1,2,8,1,18,0
15362,25,213385,10,1,2,8,2,80,0
15363,49,202467,9,2,8,8,2,40,1
15364,55,145574,9,4,1,8,2,60,0
15365,39,147548,9,2,8,8,2,40,0
15366,67,105216,10,64,1,8,1,16,0
15367,28,77760,9,1,4,8,2,40,0
15368,35,167990,5,2,8,8,2,40,0
15369,44,167005,9,2,8,8,2,48,1
15370,51,108435,14,2,8,8,2,47,1
15371,55,56645,13,64,2,2,2,40,0
15372,45,304973,9,2,8,8,2,78,1
15373,32,42596,9,2,8,8,2,48,0
15374,45,220641,10,4,4,8,1,40,0
15375,45,101452,14,2,8,8,2,60,1
15376,35,188888,13,1,1,8,2,40,1
15377,55,168790,9,2,8,8,2,44,0
15378,59,98361,10,2,8,8,2,40,1
15379,22,401762,9,1,1,8,1,55,0
15380,46,160187,14,64,4,4,1,35,0
15381,23,203715,9,1,2,8,2,40,0
15382,47,144351,13,2,8,8,2,45,1
15383,34,420749,9,2,8,8,2,30,0
15384,51,106151,7,4,2,8,2,40,0
15385,40,362482,11,2,8,8,2,50,0
15386,24,38151,10,1,2,8,2,12,0
15387,20,42706,10,1,1,8,2,72,0
15388,44,126199,10,4,4,8,2,50,0
15389,26,165510,9,4,4,8,2,40,0
15390,35,216068,9,32,4,8,1,38,0
15391,23,215624,10,1,4,2,2,40,0
15392,40,239708,9,4,1,8,2,50,0
15393,49,199378,9,2,8,8,2,40,0
15394,32,230420,9,1,1,8,2,45,0
15395,28,395022,11,4,4,8,1,40,0
15396,51,338620,14,2,8,8,2,60,1
15397,62,210142,11,2,8,8,2,50,1
15398,31,446358,10,2,8,8,2,40,0
15399,47,352614,12,2,8,8,2,40,1
15400,36,293528,11,1,1,8,1,3,0
15401,44,55395,9,1,1,8,2,40,0
15402,18,128538,9,1,2,8,1,20,0
15403,46,428405,13,2,8,8,2,40,1
15404,32,126838,9,1,1,8,2,40,0
15405,51,136836,12,4,4,4,1,30,0
15406,48,105838,13,2,8,8,2,45,1
15407,28,139903,13,1,4,4,1,40,0
15408,57,106103,10,2,8,8,2,60,1
15409,33,186824,11,2,8,8,2,40,0
15410,42,350387,9,32,1,8,2,15,0
15411,17,142912,6,1,2,8,2,40,0
15412,63,321403,5,32,1,4,2,40,0
15413,31,114937,13,2,8,8,2,55,1
15414,34,286689,14,1,1,8,2,30,0
15415,35,147258,10,1,1,8,2,40,0
15416,20,451996,9,1,2,8,2,40,0
15417,36,149833,9,2,16,8,1,40,0
15418,24,211968,10,1,1,8,1,24,0
15419,33,287908,10,2,8,4,2,50,1
15420,36,166549,10,2,8,8,2,40,0
15421,31,25216,13,4,4,8,1,40,0
15422,29,286452,12,4,4,8,1,40,0
15423,47,162034,13,2,8,8,2,60,1
15424,30,186932,16,2,8,8,2,75,1
15425,34,82938,9,2,8,8,2,50,0
15426,23,122048,9,1,32,8,1,40,0
15427,33,118710,11,4,1,8,2,40,0
15428,59,243226,6,4,1,8,1,40,0
15429,67,268514,13,4,1,8,2,40,0
15430,26,365289,9,4,1,8,2,40,0
15431,27,165365,9,2,8,2,2,40,0
15432,20,219266,9,2,2,8,1,36,0
15433,24,283757,13,1,2,8,2,39,0
15434,44,206553,11,4,1,8,2,40,0
15435,31,113364,9,2,8,8,2,40,1
15436,28,328949,15,2,8,8,2,60,0
15437,19,83930,9,1,2,8,1,20,0
15438,31,325355,13,2,16,8,1,40,1
15439,20,131852,9,1,1,8,1,40,0
15440,64,119506,9,4,1,8,1,15,0
15441,47,100818,9,2,16,8,1,40,1
15442,36,162302,10,1,1,8,1,35,0
15443,48,182211,9,2,8,8,2,44,1
15444,19,194205,10,1,2,8,1,40,0
15445,22,141040,9,1,2,4,1,35,0
15446,56,346033,5,4,1,8,2,40,0
15447,22,177125,10,1,1,8,2,50,0
15448,37,241174,13,2,8,8,2,99,1
15449,57,130532,13,64,1,8,1,35,0
15450,38,168496,12,2,8,8,2,50,1
15451,34,362787,9,1,4,4,1,40,0
15452,22,244771,7,32,4,4,1,40,0
15453,38,48123,10,4,1,8,1,40,0
15454,30,173858,10,2,8,2,2,40,1
15455,32,207201,13,1,1,8,2,45,1
15456,29,37933,8,16,1,4,1,40,0
15457,56,33323,9,2,8,8,2,40,0
15458,42,175943,11,2,16,8,1,35,1
15459,66,306178,6,4,1,8,2,40,0
15460,71,229110,9,64,32,8,1,33,0
15461,20,113511,7,1,2,8,2,40,0
15462,25,333677,9,1,2,8,2,36,0
15463,42,236021,9,2,8,8,2,40,1
15464,20,371089,9,1,2,8,1,40,0
15465,61,115023,10,2,8,8,2,50,1
15466,24,133586,13,2,16,8,1,40,0
15467,51,91137,5,1,4,4,1,40,0
15468,27,105598,9,1,1,8,2,40,0
15469,41,352812,10,2,16,8,1,40,1
15470,31,204829,9,4,1,8,2,40,0
15471,39,247733,9,4,4,4,1,16,0
15472,36,370585,9,2,8,4,2,40,0
15473,51,103257,15,2,8,8,2,40,0
15474,52,178915,9,1,4,8,1,40,0
15475,49,54260,13,2,8,8,2,40,1
15476,43,55395,10,2,8,8,2,40,0
15477,45,233511,13,2,8,8,2,60,1
15478,49,318331,9,4,1,8,2,40,0
15479,19,195985,9,1,1,8,1,40,0
15480,44,38876,9,2,8,8,2,40,0
15481,67,81413,9,2,8,8,2,40,0
15482,58,172618,15,2,8,8,2,45,1
15483,36,174717,13,2,8,8,2,40,1
15484,67,224984,9,64,1,8,1,16,1
15485,61,423297,16,2,8,8,2,40,1
15486,55,88856,4,1,4,4,1,40,0
15487,23,169104,12,1,2,2,2,16,0
15488,35,39207,9,1,1,8,2,40,0
15489,35,340018,6,1,4,4,1,38,0
15490,20,30796,10,1,2,8,1,10,0
15491,51,155403,9,2,16,4,1,40,0
15492,23,238092,13,1,2,8,2,40,0
15493,39,225605,9,2,8,8,2,24,0
15494,36,289148,10,4,4,8,1,40,0
15495,47,339863,9,2,8,8,2,45,1
15496,27,178778,13,1,1,8,2,80,1
15497,29,568490,9,2,8,8,2,40,0
15498,21,129345,10,1,1,8,2,40,0
15499,18,447882,10,1,1,8,1,20,0
15500,24,314165,10,1,2,8,2,20,0
15501,39,382859,9,2,8,8,2,40,1
15502,51,82504,10,2,8,8,2,40,0
15503,47,149700,13,2,8,8,2,40,1
15504,62,209844,10,4,4,8,1,30,0
15505,49,62546,13,2,8,8,2,40,1
15506,20,228686,7,2,8,8,2,40,0
15507,24,326587,10,1,1,8,2,40,0
15508,25,202091,9,1,2,8,1,40,0
15509,54,310774,13,2,8,8,2,40,0
15510,25,450246,9,1,2,8,2,40,0
15511,20,84375,9,2,16,8,1,45,0
15512,43,142444,10,4,4,8,1,55,1
15513,26,82246,13,1,1,8,2,38,0
15514,24,192766,9,2,8,8,2,40,0
15515,18,53109,7,1,2,1,2,20,0
15516,45,121836,10,2,16,8,1,40,1
15517,45,298130,9,2,8,8,2,25,0
15518,26,135645,13,1,1,8,2,40,0
15519,47,265275,10,1,2,8,2,40,0
15520,54,410114,9,2,8,8,2,40,0
15521,21,232719,9,1,2,4,2,40,0
15522,29,167716,9,4,4,8,1,99,0
15523,68,107627,10,2,8,8,2,15,0
15524,21,129674,10,1,1,4,2,48,0
15525,28,114053,10,1,1,8,2,30,0
15526,46,202560,9,2,16,8,1,40,1
15527,35,219902,9,32,4,4,1,48,0
15528,50,192654,6,1,1,8,2,25,0
15529,48,238966,10,4,1,8,2,40,0
15530,17,112942,6,1,2,8,2,40,0
15531,59,153484,13,2,8,8,2,50,1
15532,23,161874,10,1,2,4,2,40,0
15533,53,260106,9,64,1,8,1,30,0
15534,50,240374,14,2,8,8,2,40,1
15535,32,251612,3,1,4,8,1,45,0
15536,53,223696,8,16,1,16,2,56,0
15537,52,176134,9,2,8,4,2,48,0
15538,38,186959,13,2,8,8,2,50,0
15539,43,456236,14,2,8,8,2,50,1
15540,35,98948,13,2,16,8,1,32,0
15541,41,166662,15,2,8,8,2,50,1
15542,22,448626,10,1,2,8,2,40,0
15543,39,167482,9,2,8,8,2,60,1
15544,45,189792,14,2,8,8,2,40,1
15545,31,399052,5,2,16,8,1,42,0
15546,40,104196,13,2,8,8,2,40,1
15547,47,152752,3,2,8,8,2,20,0
15548,53,268545,9,2,8,4,2,40,0
15549,53,148532,13,2,8,8,2,60,1
15550,33,281784,13,1,1,4,2,52,1
15551,24,225724,13,1,2,8,1,20,0
15552,34,200192,10,1,1,8,1,40,0
15553,46,170850,9,2,8,8,2,50,1
15554,29,224858,10,2,8,8,2,60,0
15555,61,159908,7,64,4,8,1,32,1
15556,31,115488,9,2,8,8,2,40,0
15557,29,1268339,9,16,2,4,2,40,0
15558,42,195755,9,32,4,8,2,40,0
15559,50,186272,10,2,8,8,2,40,0
15560,34,181388,9,4,1,8,1,40,0
15561,39,177181,4,2,8,8,2,40,0
15562,74,91488,2,2,8,4,2,20,0
15563,40,230961,10,2,8,8,2,40,0
15564,75,309955,15,2,8,8,2,50,1
15565,40,63042,13,2,16,8,1,40,1
15566,36,29814,7,2,8,8,2,40,0
15567,61,116230,13,2,8,8,2,40,1
15568,42,167678,7,2,8,8,2,22,0
15569,28,191088,13,2,16,8,1,40,1
15570,19,63814,10,1,1,8,1,18,0
15571,36,285865,12,32,4,4,1,32,0
15572,33,160776,11,4,1,8,1,40,0
15573,50,299831,10,4,4,8,1,40,0
15574,47,162741,12,2,16,4,1,40,1
15575,48,204990,9,1,4,4,1,33,0
15576,60,171315,9,4,1,8,2,40,0
15577,30,296462,14,1,1,4,2,30,0
15578,32,103860,13,2,8,8,2,50,1
15579,45,159816,14,2,16,8,1,35,1
15580,51,96586,10,2,8,8,2,40,1
15581,53,202720,5,16,4,4,2,75,0
15582,34,202822,14,1,4,4,1,40,0
15583,48,379883,14,2,8,8,2,40,1
15584,68,123464,9,2,8,8,2,45,0
15585,32,294121,12,4,1,8,1,50,0
15586,63,179981,9,2,8,8,2,4,0
15587,31,234387,9,4,4,4,1,40,0
15588,58,154537,13,4,1,8,1,20,0
15589,32,125856,12,2,8,8,2,60,1
15590,32,156015,13,1,1,8,2,40,0
15591,40,116632,13,4,2,8,2,80,0
15592,50,124963,13,2,8,8,2,55,1
15593,38,115215,6,32,1,8,2,40,0
15594,30,254905,9,2,8,8,2,40,0
15595,21,195532,9,1,4,8,1,40,0
15596,28,190067,13,1,2,8,1,40,1
15597,63,181828,9,2,8,8,2,48,0
15598,32,203674,12,4,4,8,1,36,0
15599,25,322585,9,1,1,8,2,45,0
15600,59,246262,10,2,8,8,2,40,1
15601,22,211129,11,1,2,8,1,10,0
15602,49,139268,10,1,2,8,2,40,0
15603,36,188540,13,1,1,8,2,40,0
15604,31,251167,9,2,16,8,1,30,0
15605,46,94809,10,4,4,8,1,30,0
15606,37,265038,15,2,8,8,2,60,1
15607,48,182566,13,2,8,4,2,40,1
15608,43,220109,10,2,8,8,2,44,0
15609,41,208470,9,2,8,8,2,40,1
15610,54,28683,9,2,8,8,2,40,0
15611,36,233571,10,4,1,8,1,4,0
15612,29,24562,13,4,4,16,1,40,0
15613,66,36364,9,2,8,8,2,40,0
15614,59,168569,15,1,1,8,2,50,0
15615,62,167098,13,2,8,8,2,40,1
15616,29,271579,6,1,1,8,2,40,0
15617,28,191355,13,2,8,8,2,45,1
15618,27,31659,13,2,8,8,2,60,1
15619,42,83411,9,2,8,8,2,40,1
15620,60,40856,11,2,8,8,2,46,1
15621,58,115605,14,2,8,8,2,50,1
15622,27,132326,10,2,8,8,2,40,0
15623,45,220213,9,64,1,8,1,40,0
15624,50,172511,10,2,8,8,2,40,1
15625,43,156745,10,2,8,4,2,40,0
15626,39,218916,15,4,1,8,2,50,0
15627,21,306114,10,1,2,8,2,20,0
15628,24,196675,9,2,8,4,2,70,0
15629,59,73411,15,2,8,8,2,30,0
15630,36,184659,9,2,8,8,2,40,1
15631,72,75890,10,64,4,2,1,4,0
15632,35,320451,14,2,8,2,2,65,1
15633,33,172498,10,4,2,8,2,40,0
15634,30,131588,9,1,1,4,1,45,0
15635,40,124520,11,4,4,8,2,50,1
15636,26,93806,10,2,8,8,2,55,0
15637,37,173192,11,32,1,4,2,40,0
15638,68,198554,10,4,1,8,1,20,0
15639,45,26502,13,2,8,8,2,72,1
15640,56,225267,9,2,8,8,2,40,0
15641,36,150042,9,1,2,8,1,40,0
15642,50,211319,13,2,8,8,2,50,1
15643,38,208358,11,2,8,8,2,40,0
15644,29,58115,13,2,8,8,2,41,0
15645,28,219267,9,1,4,8,1,28,0
15646,39,129573,10,2,8,8,2,50,0
15647,26,27834,13,1,1,8,2,40,0
15648,52,415037,10,4,1,8,2,65,1
15649,52,191529,13,4,1,8,2,40,0
15650,84,132806,9,64,1,8,1,13,0
15651,33,137059,10,1,1,8,1,10,0
15652,46,102308,15,2,8,8,2,50,1
15653,30,164309,9,1,1,8,1,35,0
15654,38,40955,13,2,8,8,2,40,1
15655,66,141085,9,64,1,8,1,8,0
15656,62,258124,14,2,8,8,2,40,1
15657,31,467579,13,2,8,4,2,40,1
15658,31,145139,13,2,8,8,2,40,1
15659,39,231141,9,2,8,8,2,40,0
15660,60,146674,9,4,1,4,2,50,0
15661,27,242207,13,1,2,8,1,40,0
15662,37,102541,11,2,16,1,1,40,0
15663,38,135416,10,4,2,8,1,40,0
15664,25,267284,9,1,32,8,2,40,0
15665,48,130812,9,2,16,8,1,40,0
15666,42,183765,13,1,1,8,2,50,0
15667,45,188823,14,2,8,8,2,50,1
15668,22,200593,10,1,2,8,2,40,0
15669,50,124094,9,2,8,8,2,40,0
15670,21,50411,9,1,1,8,2,40,0
15671,44,101689,10,4,4,8,1,40,0
15672,60,73091,9,32,1,4,2,50,0
15673,21,107801,10,1,2,8,1,6,0
15674,51,176969,9,2,8,8,2,48,0
15675,30,342709,9,16,32,8,2,40,0
15676,46,368561,12,4,1,8,2,40,0
15677,43,26915,11,2,8,8,2,45,1
15678,57,157974,9,1,1,4,2,48,0
15679,48,109832,14,2,8,8,2,40,1
15680,39,116358,13,2,8,2,2,40,1
15681,68,195881,9,2,8,8,2,40,0
15682,33,183000,10,1,1,8,2,24,0
15683,22,302347,9,1,2,8,2,40,0
15684,18,151463,7,1,32,8,2,7,0
15685,28,217200,9,1,1,8,2,50,0
15686,32,31740,14,2,8,2,2,40,0
15687,56,35520,9,4,1,8,2,42,0
15688,36,369843,9,2,8,8,2,50,0
15689,34,199227,10,2,8,8,2,55,0
15690,18,144711,9,1,1,8,1,40,0
15691,39,382802,6,64,1,4,2,40,0
15692,25,254781,13,1,1,8,1,40,0
15693,27,70657,10,1,1,8,2,35,0
15694,56,50791,14,4,1,8,2,60,0
15695,33,222162,9,2,8,8,2,40,0
15696,49,94606,16,2,8,4,2,60,1
15697,44,104196,9,2,8,8,2,84,0
15698,30,455995,7,1,1,8,2,45,1
15699,27,166210,9,4,1,8,2,50,0
15700,25,198986,13,1,1,8,2,40,1
15701,30,292465,13,1,1,8,2,40,0
15702,38,99388,12,2,8,8,2,40,0
15703,38,698363,9,2,8,8,2,40,0
15704,46,154940,10,4,4,8,1,40,0
15705,37,401998,9,64,4,8,1,20,0
15706,62,162825,9,2,8,8,2,40,1
15707,55,271795,9,2,8,8,2,40,0
15708,47,134671,9,16,1,8,2,40,0
15709,45,87583,9,2,16,8,1,14,0
15710,50,248619,9,2,8,8,2,40,0
15711,36,130200,9,4,4,8,2,40,0
15712,45,178922,9,1,1,8,1,20,0
15713,23,51985,9,1,1,8,2,38,0
15714,37,125933,12,2,8,8,2,50,1
15715,38,104280,16,2,8,8,2,55,1
15716,27,617860,10,1,2,4,2,40,0
15717,29,122112,13,2,16,8,1,50,0
15718,45,181758,14,1,1,8,1,40,0
15719,41,223671,9,2,8,8,2,55,1
15720,38,140117,10,1,1,8,1,20,0
15721,27,107458,13,1,1,8,2,40,0
15722,51,215948,10,2,8,16,2,40,0
15723,44,306440,9,4,1,8,2,40,0
15724,33,615893,14,2,8,4,2,40,0
15725,28,201186,9,2,8,4,2,40,1
15726,32,37210,13,2,8,8,2,45,1
15727,43,196084,14,2,8,8,2,55,0
15728,45,166181,9,4,2,4,1,40,0
15729,52,291096,12,2,8,8,2,40,1
15730,24,232841,9,1,1,8,2,35,0
15731,19,131982,10,1,2,8,2,40,0
15732,47,408788,11,2,8,8,2,40,1
15733,53,42924,16,4,1,8,2,50,1
15734,31,181091,13,2,8,8,2,40,1
15735,30,200246,11,1,1,8,2,40,0
15736,56,282023,9,2,8,8,2,40,0
15737,49,128990,13,2,8,8,2,40,1
15738,38,106838,9,2,8,8,2,40,0
15739,19,144750,10,1,2,8,2,18,0
15740,39,108140,11,2,8,8,2,40,0
15741,38,103323,9,2,8,8,2,40,0
15742,47,268022,9,2,8,8,2,55,1
15743,58,197114,7,2,8,8,2,40,0
15744,27,191628,9,1,1,4,2,40,0
15745,59,176118,14,4,1,8,2,40,1
15746,24,42401,13,1,1,8,2,47,0
15747,42,322385,11,2,8,8,2,40,0
15748,53,123011,14,2,8,8,2,60,1
15749,35,210945,9,2,8,8,2,50,0
15750,36,130620,9,2,16,2,1,40,1
15751,26,248990,9,2,8,8,2,40,0
15752,33,132705,5,32,1,8,2,48,0
15753,29,94892,10,2,8,8,2,40,0
15754,43,141858,7,2,8,8,2,40,0
15755,35,81232,13,2,8,8,2,50,1
15756,48,114561,13,16,32,2,1,36,1
15757,45,191776,14,4,1,8,1,40,0
15758,43,128354,9,4,1,8,1,40,0
15759,27,37088,5,1,2,8,2,30,0
15760,21,414812,4,1,2,8,2,40,0
15761,63,156799,9,64,1,8,1,4,0
15762,39,33983,10,2,8,8,2,40,1
15763,52,194995,13,2,8,8,2,55,1
15764,41,73431,13,64,4,8,1,40,0
15765,48,155664,9,2,8,8,2,70,1
15766,27,182386,7,4,4,8,1,35,0
15767,53,281074,9,4,1,8,2,40,0
15768,33,248346,12,2,8,8,2,50,0
15769,37,167482,6,1,2,8,2,35,0
15770,18,171088,10,1,2,8,1,40,0
15771,43,211763,16,32,4,4,1,24,1
15772,20,122166,10,1,1,8,1,40,0
15773,47,370119,15,2,8,8,2,50,1
15774,36,138940,9,2,8,8,2,70,0
15775,41,174575,9,2,8,8,2,45,1
15776,67,101132,4,2,8,8,2,40,0
15777,38,292307,13,16,1,4,2,40,0
15778,47,248776,14,1,1,4,2,25,0
15779,39,314007,11,2,8,8,2,40,0
15780,34,213226,13,2,8,8,2,35,0
15781,36,76845,9,1,2,4,2,35,0
15782,24,148320,10,2,8,4,2,40,0
15783,50,54261,9,2,8,8,2,84,0
15784,21,223352,9,1,1,8,1,30,0
15785,21,211013,5,1,2,8,1,50,0
15786,40,209833,9,1,1,8,2,40,0
15787,19,356272,10,1,1,8,1,25,0
15788,38,143538,9,1,1,8,1,40,0
15789,34,242960,11,2,8,8,2,50,0
15790,44,263871,10,4,1,8,2,50,0
15791,20,151105,12,1,2,8,1,25,0
15792,44,207685,9,1,1,8,2,55,1
15793,49,46537,9,4,1,8,1,10,0
15794,45,84324,12,2,8,8,2,50,1
15795,24,224716,9,1,2,8,2,40,0
15796,34,186269,9,4,2,8,2,40,0
15797,58,143731,9,2,8,8,2,72,1
15798,39,236391,9,2,8,8,2,45,0
15799,22,54560,9,1,2,8,2,40,0
15800,38,266325,13,2,16,8,1,32,1
15801,32,42900,15,2,8,8,2,50,1
15802,45,183710,9,4,1,8,2,48,0
15803,23,278254,9,2,8,4,2,45,0
15804,35,119992,12,2,8,8,2,45,0
15805,52,284329,10,2,8,8,2,45,1
15806,55,368727,10,4,1,8,2,40,0
15807,23,353696,9,1,2,8,2,40,0
15808,22,31387,13,2,2,1,1,25,0
15809,27,110931,9,2,8,8,2,40,0
15810,24,169532,12,1,2,8,1,15,0
15811,21,285522,10,1,1,8,2,40,0
15812,49,198774,13,4,32,8,1,35,0
15813,32,123291,8,2,8,8,2,40,0
